date,open,high,low,close,volume
2023-12-14,,,,8833.46,2600338562.0
2023-12-15,,,,8781.32,3201771164.0
2023-12-18,,,,8761.69,3111611017.0
2023-12-19,,,,8746.42,2518544418.0
2023-12-20,,,,8707.27,3067605729.0
2023-12-21,,,,8698.6,3480424725.0
2023-12-22,,,,8678.61,3493322736.0
2023-12-25,,,,8692.2,2399720667.0
2023-12-26,,,,8640.95,2727698327.0
2023-12-27,,,,8690.58,3000583123.0
2023-12-28,,,,8679.45,4651650508.0
2023-12-29,,,,8724.87,3303689687.0
2024-01-02,,,,8814.98,4150372692.0
2024-01-03,,,,8908.36,4049545584.0
2024-01-04,,,,8946.94,4107777419.0
2024-01-05,,,,8952.36,5200559510.0
2024-01-08,,,,8858.92,4164552569.0
2024-01-09,,,,8908.75,3674559869.0
2024-01-10,,,,8859.8,3088413483.0
2024-01-11,,,,8814.25,3923207338.0
2024-01-12,,,,8835.03,3048820610.0
2024-01-15,,,,8879.09,3180231146.0
2024-01-16,,,,8910.05,3817196233.0
2024-01-17,,,,8785.33,4048233714.0
2024-01-18,,,,8727.74,6409160555.0
2024-01-19,,,,8676.43,4137551419.0
2024-01-22,,,,8389.57,5445214922.0
2024-01-23,,,,8490.07,4228471512.0
2024-01-24,,,,8678.85,4909117861.0
2024-01-25,,,,8928.91,5980278827.0
2024-01-26,,,,9045.68,6343565454.0
2024-01-29,,,,9069.92,6558519565.0
2024-01-30,,,,8950.65,4985319543.0
2024-01-31,,,,8917.41,5238272640.0
2024-02-01,,,,8828.66,4866587050.0
2024-02-02,,,,8821.66,6233573123.0
2024-02-05,,,,8814.42,7825655699.0
2024-02-06,,,,9022.42,7502522479.0
2024-02-07,,,,9200.03,8855457971.0
2024-02-08,,,,9212.5,7338960570.0
2024-02-19,,,,9396.37,6969198375.0
2024-02-20,,,,9504.07,4930750950.0
